,Survey,List,Participant,Nativeness,Age,Gender,Education,ItemID,Response,Scenario,Suspect,EStrength,ItemType,Condition,Item,ItemC,CorrectControl,Fillertype,EvidenceType,Evident
1041,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item11b,believe,Briefing,JS,weak,Item,b,11,11 wB,NA,No,statement,50
1042,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item12a,know,Briefing,JS,strong,Item,a,12,12 sB,NA,No,document,69
1043,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item13b,believe,Briefing,JS,weak,Item,b,13,13 wB,NA,No,statement,50
1044,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item14a,believe,Briefing,JS,strong,Item,a,14,14 sB,NA,No,picture,81
1045,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item15b,believe,Briefing,JS,weak,Item,b,15,15 wB,NA,No,document,40
1046,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item16a,believe,Briefing,JS,strong,Item,a,16,16 sB,NA,No,document,50
1047,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item17b,believe,Briefing,JS,weak,Item,b,17,17 wB,NA,No,document,78
1048,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item18a,know,Briefing,JS,strong,Item,a,18,18 sB,NA,No,statement,81
1049,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item19b,believe,Briefing,JS,weak,Item,b,19,19 wB,NA,No,statement,60
1050,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item20a,know,Briefing,JS,strong,Item,a,20,20 sB,NA,No,document,74
1051,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item1b,believe,Interrogation,EB,weak,Item,d,1,1 wI,NA,No,statement,45
1052,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item2a,know,Interrogation,EB,strong,Item,c,2,2 sI,NA,No,picture,55
1053,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item3b,believe,Interrogation,EB,weak,Item,d,3,3 wI,NA,No,document,50
1054,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item4a,know,Interrogation,EB,strong,Item,c,4,4 sI,NA,No,picture,50
1055,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item5b,know,Interrogation,EB,weak,Item,d,5,5 wI,NA,No,document,50
1056,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item6a,believe,Interrogation,EB,strong,Item,c,6,6 sI,NA,No,picture,50
1057,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item7b,believe,Interrogation,EB,weak,Item,d,7,7 wI,NA,No,statement,34
1058,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item8a,know,Interrogation,EB,strong,Item,c,8,8 sI,NA,No,document,68
1059,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item9b,believe,Interrogation,EB,weak,Item,d,9,9 wI,NA,No,picture,50
1060,Survey2,2,Survey2_2,British English,49,she/her,Secondary School,Item10a,know,Interrogation,EB,strong,Item,c,10,10 sI,NA,No,statement,90
1062,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item12a,know,Briefing,JS,strong,Item,a,12,12 sB,NA,No,document,80
1063,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item13b,believe,Briefing,JS,weak,Item,b,13,13 wB,NA,No,statement,81
1064,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item14a,believe,Briefing,JS,strong,Item,a,14,14 sB,NA,No,picture,75
1065,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item15b,believe,Briefing,JS,weak,Item,b,15,15 wB,NA,No,document,88
1066,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item16a,know,Briefing,JS,strong,Item,a,16,16 sB,NA,No,document,81
1067,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item17b,believe,Briefing,JS,weak,Item,b,17,17 wB,NA,No,document,61
1068,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item18a,know,Briefing,JS,strong,Item,a,18,18 sB,NA,No,statement,79
1069,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item19b,believe,Briefing,JS,weak,Item,b,19,19 wB,NA,No,statement,63
1070,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item20a,know,Briefing,JS,strong,Item,a,20,20 sB,NA,No,document,73
1071,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item1b,know,Interrogation,EB,weak,Item,d,1,1 wI,NA,No,statement,57
1072,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item2a,believe,Interrogation,EB,strong,Item,c,2,2 sI,NA,No,picture,86
1073,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item3b,believe,Interrogation,EB,weak,Item,d,3,3 wI,NA,No,document,72
1074,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item4a,believe,Interrogation,EB,strong,Item,c,4,4 sI,NA,No,picture,87
1077,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item7b,believe,Interrogation,EB,weak,Item,d,7,7 wI,NA,No,statement,60
1079,Survey2,2,Survey2_20,British English,18,he/him,Secondary School,Item9b,know,Interrogation,EB,weak,Item,d,9,9 wI,NA,No,picture,60
1081,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item11b,believe,Briefing,JS,weak,Item,b,11,11 wB,NA,No,statement,50
1082,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item12a,believe,Briefing,JS,strong,Item,a,12,12 sB,NA,No,document,83
1083,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item13b,believe,Briefing,JS,weak,Item,b,13,13 wB,NA,No,statement,69
1084,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item14a,believe,Briefing,JS,strong,Item,a,14,14 sB,NA,No,picture,100
1085,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item15b,believe,Briefing,JS,weak,Item,b,15,15 wB,NA,No,document,81
1086,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item16a,believe,Briefing,JS,strong,Item,a,16,16 sB,NA,No,document,90
1087,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item17b,believe,Briefing,JS,weak,Item,b,17,17 wB,NA,No,document,62
1088,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item18a,know,Briefing,JS,strong,Item,a,18,18 sB,NA,No,statement,96
1089,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item19b,believe,Briefing,JS,weak,Item,b,19,19 wB,NA,No,statement,62
1090,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item20a,know,Briefing,JS,strong,Item,a,20,20 sB,NA,No,document,100
1091,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item1b,believe,Interrogation,EB,weak,Item,d,1,1 wI,NA,No,statement,10
1092,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item2a,know,Interrogation,EB,strong,Item,c,2,2 sI,NA,No,picture,50
1093,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item3b,know,Interrogation,EB,weak,Item,d,3,3 wI,NA,No,document,21
1094,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item4a,believe,Interrogation,EB,strong,Item,c,4,4 sI,NA,No,picture,84
1095,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item5b,know,Interrogation,EB,weak,Item,d,5,5 wI,NA,No,document,50
1096,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item6a,know,Interrogation,EB,strong,Item,c,6,6 sI,NA,No,picture,46
1097,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item7b,believe,Interrogation,EB,weak,Item,d,7,7 wI,NA,No,statement,60
1098,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item8a,know,Interrogation,EB,strong,Item,c,8,8 sI,NA,No,document,100
1099,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item9b,know,Interrogation,EB,weak,Item,d,9,9 wI,NA,No,picture,61
1100,Survey2,2,Survey2_21,British English,50,she/her,Master Degree,Item10a,know,Interrogation,EB,strong,Item,c,10,10 sI,NA,No,statement,100
1101,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,85
1102,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,83
1103,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,20
1104,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,95
1105,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item15a,know,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,82
1106,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,85
1107,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,85
1108,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item18b,know,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,75
1109,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,83
1110,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,55
1111,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,65
1112,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,80
1113,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item3a,believe,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,95
1114,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,10
1115,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,90
1116,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item6b,know,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,25
1117,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1118,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,70
1119,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item9a,believe,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,90
1120,Survey2,1,Survey2_22,British English,23,he/him,Secondary School,Item10b,know,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,60
1121,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,85
1122,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,60
1123,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,92
1124,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item14b,believe,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,58
1125,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item15a,believe,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,75
1126,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item16b,believe,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,39
1127,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,100
1128,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,36
1129,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,65
1130,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item20b,believe,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,83
1131,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,100
1132,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item2b,know,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,30
1133,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1134,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,20
1135,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,100
1136,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,45
1137,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1138,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item8b,know,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,67
1139,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item9a,know,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,90
1140,Survey2,1,Survey2_23,British English,24,he/him,Bachelor Degree,Item10b,know,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,52
1141,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item11a,know,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1142,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item12b,know,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,90
1143,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,90
1144,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item14b,know,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,95
1145,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item15a,know,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,90
1146,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item16b,know,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,100
1147,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,100
1148,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item18b,know,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,99
1149,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,100
1150,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item20b,know,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,100
1151,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,100
1152,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,98
1153,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1154,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item4b,believe,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,95
1155,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item5a,believe,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,100
1157,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,100
1158,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item8b,know,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,100
1159,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item9a,know,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,100
1160,Survey2,1,Survey2_24,British English,18,he/him,Secondary School,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,91
1161,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item11a,believe,Briefing,JS,strong,Item,a,11,11 sB,NA,No,document,100
1162,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item12b,believe,Briefing,JS,weak,Item,b,12,12 wB,NA,No,document,70
1163,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item13a,know,Briefing,JS,strong,Item,a,13,13 sB,NA,No,document,80
1164,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item14b,know,Briefing,JS,weak,Item,b,14,14 wB,NA,No,statement,90
1165,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item15a,believe,Briefing,JS,strong,Item,a,15,15 sB,NA,No,document,81
1166,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item16b,know,Briefing,JS,weak,Item,b,16,16 wB,NA,No,statement,41
1167,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item17a,know,Briefing,JS,strong,Item,a,17,17 sB,NA,No,statement,60
1168,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item18b,believe,Briefing,JS,weak,Item,b,18,18 wB,NA,No,document,22
1169,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item19a,know,Briefing,JS,strong,Item,a,19,19 sB,NA,No,picture,74
1170,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item20b,know,Briefing,JS,weak,Item,b,20,20 wB,NA,No,document,38
1171,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item1a,know,Interrogation,EB,strong,Item,c,1,1 sI,NA,No,document,92
1172,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item2b,believe,Interrogation,EB,weak,Item,d,2,2 wI,NA,No,statement,82
1173,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item3a,know,Interrogation,EB,strong,Item,c,3,3 sI,NA,No,picture,100
1174,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item4b,know,Interrogation,EB,weak,Item,d,4,4 wI,NA,No,document,12
1175,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item5a,know,Interrogation,EB,strong,Item,c,5,5 sI,NA,No,statement,100
1176,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item6b,believe,Interrogation,EB,weak,Item,d,6,6 wI,NA,No,document,71
1177,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item7a,know,Interrogation,EB,strong,Item,c,7,7 sI,NA,No,picture,74
1178,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item8b,believe,Interrogation,EB,weak,Item,d,8,8 wI,NA,No,document,25
1179,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item9a,know,Interrogation,EB,strong,Item,c,9,9 sI,NA,No,statement,100
1180,Survey2,1,Survey2_25,British English,28,she/her,PhD,Item10b,believe,Interrogation,EB,weak,Item,d,10,10 wI,NA,No,document,70
1181,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item11b,believe,Briefing,JS,weak,Item,b,11,11 wB,NA,No,statement,15
1182,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item12a,believe,Briefing,JS,strong,Item,a,12,12 sB,NA,No,document,84
1183,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item13b,believe,Briefing,JS,weak,Item,b,13,13 wB,NA,No,statement,70
1184,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item14a,know,Briefing,JS,strong,Item,a,14,14 sB,NA,No,picture,100
1185,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item15b,believe,Briefing,JS,weak,Item,b,15,15 wB,NA,No,document,100
1186,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item16a,believe,Briefing,JS,strong,Item,a,16,16 sB,NA,No,document,70
1187,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item17b,believe,Briefing,JS,weak,Item,b,17,17 wB,NA,No,document,72
1188,Survey2,2,Survey2_26,British English,30,he/him,Secondary School,Item18a,know,Briefing,JS,strong,Item,a,18,18 sB,NA,No,statement,100
